body,title,url 
"
Como medida para reducir el impacto de la crisis financiera que trajo consigo la pandemia por coronavirus en Estados Unidos, se puso en marcha la Ley CARES para enviar apoyos económicos a las personas más vulnerables y que quedaron desempleadas durante este periodo. 

Ahora, mientras que se terminan de repartir los primeros pagos de $1,200 dólares entre los estadounidenses, el Servicio de Rentas Internas (IRS por sus siglas en inglés) espera las nuevas indicaciones del gobierno para llevar a cabo un segundo pago de estímulo a partir de julio con un valor de hasta $6 mil por familia. 

El Congreso se encuentra considerando la Ley HEROES, un segundo proyecto de ley que tiene por objetivo seguir apoyando a los más necesitados durante la pandemia. 

La Cámara de Representantes, dominado por los demócratas ya la aprobó, pero falta el voto decisivo del Senado presidido por los republicanos. 



Visita: ¿Cómo funcionaría el cheque de estímulo de $4 mil dólares?



Entre las propuestas existentes de un segundo cheque de estímulo, un pago vacacional y un pago para mejorar las habilidades laborales, el Senado ha revelado un nuevo proyecto que podría beneficiar a los potenciales empleados y empleadores de ser aprobado. 

Se trata de los bonos de regreso al trabajo que revelaría los cheques de estímulo de la Ley CARES. 

¿De qué se tratan los bonos de regreso al trabajo?

El paquete de estímulo está planeado para ofrecer bonificaciones que alienten a las personas a volver a sus lugares de trabajo e impulsar de nuevo la economía del país y rehabilitar los negocios que sufrieron grandes pérdidas dentro de Estados Unidos, en vez de ofrecer ayudas financieras personales y beneficios de desempleo. 

Matt Weidinger, ex subdirector de personal del Comité de Medios y Arbitrios de la Cámara y actual miembro de Rowe Fellow en estudios de pobreza en American Enterprise Institute, le dijo a CNBC que las nuevas bonificaciones “nivelaría el campo de juego” entre aquellos que todavía están trabajando durante la pandemia y aquellos con beneficios de desempleo. 



Lee: Diferencias entre los cheques de estímulo de la Ley CARES y HEROES



¿De cuánto sería la bonificación?

De acuerdo con el senador Rob Portman de Ohio, las personas que regresan al trabajo recibirían $450 dólares por semana hasta el 31 de julio a partir de que se apruebe la propuesta. 

Mientras que el senador Kevin Brandy de Texas propone un pago de $600 por semana hasta el 31 de julio. 

Sin embargo, los economistas ven los plazos de pago como un ‘problema’ debido a que se pronostica el desempleo en millones de estadounidenses hasta finales de 2020 e inicios de 2021. 

Por lo pronto, el gobernador Brad Little de Idaho asignó un presupuesto de $100 millones a un programa de regreso al trabajo que planea otorgar una bonificación de $1,200 a trabajadores que cubren horarios completos y $750 a empleados a tiempo parcial. 

 

No te pierdas de las últimas noticias de Vive Usa en Google News,  síguenos aquí
",,https://www.viveusa.mx/negocios/cheque-de-estimulo-de-que-se-trata-el-bono-de-regreso-al-trabajo
"
El general Luis Rodríguez Bucio, comandante de la Guardia Nacional, informó esta mañana que por la pandemia del Covid-19 han fallecido 39 elementos de la institución y por agresiones con arma de fuego han caído 19.
Desde el Campo Marte, al participar en la ceremonia del primer aniversario de la Guardia Nacional, que encabeza el presidente Andrés Manuel López Obrador, el titular de la Guardia Nacional envió a los familiares de los elementos caídos su pésame y aseguró que son ejemplo de entrega, sacrificio y espíritu de servicio.
“Para la Guardia Nacional este primer año ha significado avances y logros, pero también lamentables pérdidas a las que debo referirme. En este año enfrentamos 138 agresiones con armas de fuego en las que lamentablemente perdieron la vida 19 guardias nacionales.
""Reciban las familias de las mujeres y los hombres que perdimos, nuestro más sentido pésame su pérdida es la nuestra y son también ejemplos de entrega, sacrificios, y espíritu de servicio a la sociedad, guardias nacionales, caídos en el cumplimiento del deber, honor y gloria.
“También me causa pesar que, debido a la pandemia, 39 elementos de la Guardia Nacional han fallecido, y quienes nos dejaron un legado de vocación y servicio”.
El general Luis Rodríguez Bucio detalló que la Guardia Nacional participa activamente en enfrentar la pandemia del Covid-19 debido a que la institución proporciona seguridad a 354 instalaciones hospitalarias y garantiza la integridad física del personal médico y sanitario que labora en estos centros hospitalarios.
grg 
",Por Covid-19 han fallecido 39 elementos de la Guardia Nacional: Rodríguez Bucio,http://www.eluniversal.com.mx/nacion/por-covid-19-han-fallecido-39-elementos-de-la-guardia-nacional-rodriguez-bucio
"
Texas es uno de la las grandes entidades de Estados Unidos. Tiene una superficie de 695,662 km² y colinda al norte con Oklahoma, al este con Luisiana, al oeste con Nuevo México y al sur con México. Su capital es Austin. 

Es uno de los estados más visitados por los mexicanos y también es considerado por muchos para establecer una residencia. Te contamos 10 datos que debes saber sobre él. 

1) El estado de la estrella solitaria 

Texas es conocido popularmente como el estado de la estrella solitaria. Abundan las teorías sobre el origen de este sobrenombre, pero la más aceptada tiene que ver con su Independencia. 

Cuando Texas pertenecía a México, su territorio abarcaba una parte de lo que hoy se conoce como Coahuila y lo que hoy es Texas. Este territorio tenía una bandera con dos estrellas doradas en medio de franjas verdes, blancas y rojas. 

Tras su Independencia, la República de Texas adoptó oficialmente la bandera de la estrella solitaria en 1839. De acuerdo con la Asociación Histórica, los colores, rojo, azul y blanco “representan valentía, lealtad y pureza”. La bandera fue presentada por el senador William Harris Wharton.




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por Melinda | Texas RE Gal (@texasrealestategal) el 2 de Mar de 2020 a las 2:58 PST




2) Fue parte de México 

México se convirtió en un país independiente en 1821. Pero en 1836, los texanos se sublevaron y formaron un ejército para tomar San Antonio y la Bahía del Espíritu Santo. Tras una guerra, el estado consiguió su independencia en 1836.

Durante el mandato del presidente James K. Polk se realizó la mayor expansión territorial de Estados Unidos hasta la fecha. Polk logró la anexión de Texas al país anglosajón en 1845. 

3) Round Rock, una de las mejores ciudades para vivir 

Round Rock fue nombrada como la segunda mejor ciudad para vivir en Estados Unidos por el ránking Money. Se ubica al norte de Austin y la compañía Dell tiene su sede en esta ciudad. 

El listado apunta que ingreso anual promedio (por familia) es de $82,229 dólares y más del 60% de los habitantes es propietaria de la casa que habitan. El precio promedio de una casa es de $263,577 dólares. 

En la última década la economía creció 40%. Aunque Dell es la empresa más popular, el empleador más grande es Emerson. Las empresas tienen programas de vinculación con universidades y colegios de la región que preparan y becan a los alumnos.  




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por City of Round Rock (@roundrocktexas) el 30 de May de 2019 a las 8:19 PDT




4) Otras grandes ciudades de Texas… 

La calidad de vida también está presente en otras grandes ciudades del estado como Austin, San Antonio, Dallas Fort-Worth, Houston, Killen, Corpus Christi y Beaumont. 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por Visit Houston (@visit_houston) el 1 de Mar de 2020 a las 5:14 PST




5) Gran parte de su población es inmigrante

Aunque los inmigrantes están asentados por todo el territorio, hay tres entidades con mayor densidad. Pew Research Center anota que aproximadamente la mitad (45%) de los 44.4 millones de inmigrantes del país vive en tres estados: California (24%), Texas (11%) y Nueva York (10%).

En Texas viven 4 millones 707 mil 859 inmigrantes. Representan el 16.9% del total en Estados Unidos. La mayoría vive en Houston y Dallas.

6) Austin, la nueva alternativa a Silicon Valley

Su rápido crecimiento económico, atracciones, instituciones culturales y educativas la colocan como una de las mejores ciudades para vivir en Texas y… en todo Estados Unidos.

El salario anual promedio de sus residentes es de $50,830 dólares. U.S News destaca que se ha convertido en un importante centro tecnológico y “una opción más asequible para las nuevas empresas que buscan una alternativa a Silicon Valley.

7) Es una de las economías más importantes 

La economía de Texas es de suma importancia para Estados Unidos. Está detrás de California en términos de PIB anual. 

Los productos derivados del petróleo siguen siendo la mayor exportación del estado, pero los componentes avanzados de computadoras y maquinaria representan cinco de sus 10 principales exportaciones




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por Texas.gov (@texasgov) el 3 de Jun de 2019 a las 11:38 PDT




8) Los trabajos mejor pagados en Texas

De acuerdo con un informe de Business Insider y la Oficina de Estadísticas Laborales, los mejores trabajos están relacionados con el sector salud. 

Anestesiólogos: Ganan $260,690 dólares al año. Si aún estás pensando en qué área de la medicina especializarte, ésta es una gran opción.

Médicos cirujanos: En promedio, ganan un salario anual de $238,080 dólares al año. Houston es una ciudad famosa por tener hospitales de prestigio.

Obstetras y ginecólogos: Una vez más la medicina aparece en la lista. Su salario promedio es de $215,300 dólares al año.

9) Atracciones imperdibles 

Si quieres visitar Texas, pasarás un buen rato en el Paseo del río de San Antonio, el parque nacional Big Bend, el Álamo, el Jardín Botánico de Dallas, el Centro Espacial Houston, el Capitolio de Texas o la Isla del Padre. Por supuesto, debes ir a un rodeo. 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por Mona  (@monawanderlust) el 29 de Jun de 2020 a las 6:12 PDT




10) Tex-Mex, una fusión gastronómica 

El estilo gastronómico Tex-Mex nace como resultado de “dos comunidades que un día fueron la misma”, señala Claudia Prieto de la Oficina de Turismo de Texas 

Los antecedentes datan desde el siglo XIX. En la frontera sur de Estados Unidos se compartía el cabrito, la barbacoa y la machaca, alimentos característicos de los estados norteños de México, como Monterrey y Tamaulipas. 

Sin embargo, se diferencian por el tipo de queso (amarillo vs quesillo). Además, la comida texana no es tan picante como la mexicana y tiene una presencia fuerte del comino y la cebolla.Va más allá de los tacos de carne con queso amarillo o el chili con carne. 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por THREE AMIGOS • Comida Mexicana (@threeamigosrd) el 29 de Jun de 2020 a las 10:00 PDT




 
",,https://www.viveusa.mx/destinos/10-datos-interesantes-sobre-texas-el-estado-de-la-estrella-solitaria
"
Un hombre fue arrestado en la ciudad de Chicago, en Illinois, por matar a dos adolescentes que le preguntaron por su estatura. 

Los hechos ocurrieron el pasado 20 de junio, después de las 17:00 horas, dentro de la tienda de conveniencia de una gasolinería en la avenida Luella. 

De acuerdo con el reporte de la policía, los jóvenes Riley y Francis, de 16 y 17 años, en compañía de otro amigo, entraron al establecimiento para comprar dulces y se encontraron con su atacante. Al verlo, quedaron sorprendidos por su estatura y se acercaron para preguntarle cuándo medía, pues esperaban ser igual de altos algún día.


No te pierdas: Acusan a famosa youtuber de EU por racismo e insensibilidad 


Al salir del establecimiento, sujeto siguió a los adolescentes y los atacó. Riley sufrió heridas de bala en la pierna izquierda y la espalda. Francis fue herido en la mano, la espalda y la mano izquierda. El tercer amigo no sufrió ninguna lesión.

Los jóvenes fueron llevados a un hospital de la región pero ambos fueron declarados muertos. 

Luego de disparar contra los adolescentes, el sujeto corrió para escapar del lugar, todavía con pistola en mano, según muestra el video de una cámara de seguridad.

 

El Departamento de Policía de Chicago difundió las imágenes de las cámaras para solicitar ayuda para su localización. Finalmente, los reportes de los ciudadanos permitieron arrestarlo. 

El hombre fue identificado como Laroy Battle, de 19 años de edad, quien tiene tres detenciones previas y una condena por portación de arma de fuego. Ahora es acusado de homicidio en primer grado y posesión de sustancias controladas.


Charges have been filed against 19-year-old Laroy Battle in this double homicide. To the community members who stepped forward with information - thank you. Detectives were able to quickly identify Battle, but it was the help we received from the community that led to his arrest. https://t.co/94KgVXgLXz
— Chicago Police (@Chicago_Police) June 26, 2020



Visita:  Ataque racista. Hombre blanco quema rostro de mujer birracial


p
",,https://www.viveusa.mx/noticias/mata-dos-jovenes-en-chicago-porque-preguntaron-por-su-estatura
"
El abogado Javier Coello Trejo informó que debido a divergencias sobre la estrategia de defensa, dejará de representar a Emilio Lozoya, exdirector de Petróleos Mexicanos (Pemex). 
Mediante un comunicado, el abogado afirmó que la decisión fue tomada de común acuerdo con Lozoya Austin quien ayer presentó un escrito a la Audiencia Española en el que aceptó ser extraditado a México para ser juzgado por el caso Agronitrogenados y por Odebrecht.
“Debido a la divergencia sobre las decisiones en las estrategias jurídicas tomadas, es que decidimos apartarnos de la defensa y así desearle a Emilio y a toda su familia una conclusión favorable en beneficio de sus intereses”, indicó el abogado.

De acuerdo con el Fiscal General de la República, Alejandro Gertz Manero, en los próximos días Lozoya será trasladado desde España a México para ser puesto a disposición del juez del Reclusorio Norte que lo requiere por lavado de dinero, asociación delictuosa y cohecho.
hm
 
","Javier Coello Trejo deja la defensa de Emilio Lozoya, exdirector de Pemex",http://www.eluniversal.com.mx/nacion/javier-coello-deja-la-defensa-de-emilio-lozoya-exdirector-de-pemex
"
¿Cuántos tours virtuales has hecho desde que comenzó la contingencia sanitaria? Ahora por primera vez te pagarán por viajar desde casa.
Japan Rail Pass, un sistema de boletos para viajar en tren por Japón, lanzó una convocatoria para encontrar un “probador” de viajes virtuales. En otras palabras, está buscando a un viajero capacitado para calificar experiencias en línea que la misma empresa ofrece.
El sueldo es de 200 libras esterlinas (cinco mil 673 pesos, aproximadamente). 
Foto: Unsplash. Walter Mario Stein
Lee también: No gritar en las montañas rusas, piden parques temáticos de Japón
Si quieres participar, debes publicar una foto tuya de vacaciones (mucho mejor si la foto se tomó en Japón) en redes sociales; también debes compartir la reseña de un tour virtual de Japan Rail Pass. Puedes hacerlo en Facebook, Twitter o Instagram usando el hashtag #JapanVirtualTravel y etiquetando a @JRPass.
Puedes elegir entre 20 tours virtuales para hacer tu reseña; fueron desarrollados por Japan Rail Pass en colaboración con Google Maps y Stret View. 
Tienes hasta el 20 de julio de 2020 para participar, y solo puedes hacerlo una vez.
Lee también: Japón pagará a sus turistas nacionales por explorar el país
Foto: Unsplash. Hyungman Jeon
Lee también: Cosas que no debes hacer cuando viajes a Japón
Estas son algunas de las experiencias en línea que puedes reseñar. 
1. Floración de cerezos en Japón. 
2. El amanecer en la cima del monte Fuji, a tres mil 776 metros de altura. 
3. “Caminar” por el emblemático Cruce de Shibuya, en Tokio; un punto donde hasta dos mil 500 personas pueden cruzar a la vez. 
4. El bosque de bambú de Arashiyama, ubicado en Kioto. 
5. El famoso y espectacular Kinkakuji o Templo del Pabellón de Oro, en Kioto.
Aquí puedes checar las bases completas. 

Síguenos en Instagram

Síguenos en Facebook 
SMGH
",Te pagan por conocer Japón en tours virtuales ,http://www.eluniversal.com.mx/destinos/buscas-dinero-extra-te-pagan-por-conocer-japon-virtualmente
,Javier Tejado Dondé,http://www.eluniversal.com.mx/autor-opinion/columnistas/javier-tejado-donde/espectro
"
Hugo López-Gatell, subsecretario de Prevención y Promoción de la Salud, informó que con base a conjeturas científicas se prevé que la pandemia del Covid-19 pueda durar entre dos y tres años en el mundo.
En conferencia de prensa que encabeza el presidente Andrés Manuel López Obrador, el subsecretario señaló que ante este panorama es necesario que la población aprenda a vivir en una situación, donde si bien, no se puede eliminar de manera absoluta el virus, si se pueden disminuir los riesgos de contagiarse.
“¿Cuánto tiempo en total va a durar todo esto? No se puede precisar, pero algunas conjeturas científicas apuntan a que esto podría durar varios años, posiblemente dos o tres años, durante todo el proceso en que esté en forma sincrónica, en desfase de tiempo, presentando la epidemia en el mundo.
“Dada esa realidad, la nueva normalidad lo que implica es vivir en una situación en donde no podemos eliminar un riesgo de manera absoluta, no lo podemos eliminar del planeta pero si podemos integrarnos a vivir en sociedad en las actividades que son indispensables para la vida humana en todos los países haciéndolo de una manera que nos permita disminuir esos riesgos y en la disminución de esos riesgos hay cambios de prácticas, prácticas de vida diaria, que nos permiten disminuir la probabilidad de ser contagiados”.
Lea también: México llega a los 220 mil contagios y 27 mil decesos por Covid
En este sentido, López-Gatell señaló que algunos elementos que se deben de seguir por la población es mantener prácticas de sana distancia entre la población, “mantenernos a distancia física unos de otros, específicamente no estar cara a cara a una distancia menor de dos metros o un metro y medio máximo.
“No podemos estar tan cercanos porque la forma de transmisión de este virus, porque es a través de las gotas y gotas pequeñas y aerosoles respiratorios, que todos producimos al hablar, al gritar, al cantar, al toser, al estornudar, esa es una medida muy importante”.
“Y la segunda es el lavado continúo de manos, lavarnos las manos perfectamente con agua y jabón; si no está disponible el agua y jabón puede usarse alcohol en gel o en solución concentración de 70% para desinfectar las manos y evitar que a través de las manos nos contagiemos por tocarnos los ojos, la nariz o la boca y llevar el virus a nuestro organismo”.  
El subsecretario de Prevención y Promoción de la Salud informó que como medidas complementarias que pueden ayudar es la reorganización del espacio físico, entre ellos, la distancia en la que nos sentamos en un establecimiento comercial, por ejemplo, de alimentos, la distancia a la que estamos unos a otros en el espacio físico, en el mercado, en un tianguis, en una plaza pública, y eventualmente en otras actividades que eventualmente se va a ir abriendo en este proceso de nueva normalidad.
grg 
",Se prevé que pandemia de Covid-19 pueda durar entre 2 y 3 años: López-Gatell,http://www.eluniversal.com.mx/nacion/se-preve-que-pandemia-de-covid-19-pueda-durar-entre-2-y-3-anos-lopez-gatell
"

También consulta: Documento. Respuesta de Fonatur
 También consulta: Documento. Proyecto Tren Maya
 

El 1 de junio, el presidente Andrés Manuel López Obrador se decidió por una guayabera. Con un par de enormes excavadoras amarillas detrás, en contraste sobre el fondo verde de la selva de Quintana Roo, ondeó una bandera con la leyenda “TREN MAYA”. Con dos meses de retraso obligado por el apocalipsis del coronavirus, daban inicio las obras de los cuatro primeros tramos de esta larga y compleja “obra de infraestructura ferroviaria de trascendencia para la región y el país”.

Como le gusta decir al Mandatario: “Al margen de la ley, nada; por encima de la ley, nadie”. Salvo el Tren Maya.

Según se lee en unos documentos obtenidos por EL UNIVERSAL, los promotores de la obra decidieron retorcer la legislación ambiental en contra del consejo y análisis de los asesores y estudios ambientales, por los que pagaron 60 millones de pesos. ¿Su objetivo? Poder comenzar la construcción de un megaproyecto que acumulaba demasiados retrasos sin tener una Manifestación de Impacto Ambiental (MIA).

Una MIA es un estudio técnico-científico que indica los efectos que puede ocasionar una obra sobre el medio ambiente y la salud humana, además de señalar las medidas preventivas que podrían minimizarlos.
 También lee: Juez suspende obras del Tren Maya en tramo de Palenque, Chiapas

Permite evaluar la factibilidad ambiental para la ejecución de proyectos de inversión industrial, infraestructura, manufactura, comercios o servicios. Se presenta ante la Secretaría del Medio Ambiente y Recursos Naturales (Semarnat), dependencia que decide si permite o no el proyecto antes del inicio de las obras.

En noviembre de 2019, el Fondo Nacional de Fomento al Turismo (Fonatur), promotor del Tren Maya, recibió un documento de 180 páginas, cuyo objetivo era servir de guía para elaborar las manifestaciones de impacto ambiental para este megaproyecto. El archivo está elaborado por la filial mexicana de la consultora española Typsa, especializada en proyectos de transporte. El fondo contrató por 60 millones de pesos a MexTypsa en mayo de 2019 para que les dieran la asesoría técnica del megaproyecto.

Entre los servicios, se incluía la coordinación de los procedimientos ambientales vinculados a la construcción y operación del Tren Maya. En ese documento, cuando se repasa la legalidad aplicable al proyecto, se argumenta que “previo al inicio de las obras y en total cumplimiento con la normatividad ambiental vigente”, se debe contar con “el instrumento de política ambiental correspondiente [MIA] (...) para cada uno de los siete tramos del Tren Maya”.

Pero Fonatur, al conocer el contenido del documento, pidió ayuda, ya que por “los ajustes que ha sufrido el proyecto (...) el proceso de licitación de las MIA se ha retrasado”. El apoyo lo solicitó no para acelerar las licitaciones o la búsqueda de quién realizará las MIA, sino para no tener que presentar “el instrumento de política ambiental correspondiente para el total cumplimiento con la normatividad ambiental vigente”.

El 27 de noviembre se adjudicó el contrato Elaboración, seguimiento y obtención de la exención de Manifestación de Impacto Ambiental para el Tramo Ferrocarril del Istmo de Tehuantepec del Tren Maya, el cual fue por un millón 462 mil pesos y se dieron 25 días naturales para realizarlo.

El fundamento legal es un artículo en la regulación ambiental de 1988 que dice que podrán pedir esa exención “las obras y actividades que cuenten previamente con la autorización respectiva o cuando no hubieren requerido de ésta”, y cuyas acciones “no impliquen incremento alguno en el nivel de impacto o riesgo ambiental”.
 También lee: Tren Maya usará diesel; ganó a opción eléctrica

El 4 de marzo de 2020, la Semarnat autorizó esa exención. Aunque el oficio no se ha hecho público, su contenido puede suponerse gracias al balance que Víctor Toledo, actual secretario de Medio Ambiente, realizó de su primer año de gestión.

El proyecto se llama Rehabilitación y Mantenimiento de Vía Ferroviaria (...) de 726.22 km de vía en 4 mil 205.80 hectáreas e incluye “el desmantelamiento de 78 tramos de vía, la rehabilitación de obras de drenaje, la colocación de canaleta para fibra óptica, el reemplazo de durmientes, rieles y estabilizado de vía, [así como] la rehabilitación y mantenimiento de las estaciones ferroviarias existentes”.

El vericueto legal usado lo reconoció Fonatur, cuando tras ser acusado de trabajar en las obras del Tren Maya sin MIA, respondió que “esa vía fue construida antes de la entrada en vigor de la LGEEPA, en 1988”.

“Es algo más que un simple mantenimiento”, argumenta Daniel Basurto, abogado medioambiental y actual presidente de la Academia Mexicana de Impacto Ambiental.

“Desmantelar y rehabilitar tienen efectos en el entorno y el ambiente, desde el personal hasta la maquinaria que tengan que entrar para el proceso. Quisiera saber qué harán con los durmientes que se van a cambiar en 726 kilómetros, cuál es el plan para esos residuos de manejo especial”, dice.

El Consejo Civil Mexicano para la Silvicultura Sostenible analizó que “el acto de autoridad por el que Semarnat exenta al proyecto de la obligación de presentar una MIA, bajo el argumento de que se trata solamente del mantenimiento de las vías construidas hace 80 años, es una artimaña para eludir una obligación que se tiene por ley”.
 También lee: Solicitan consulta del Tren Maya en Mérida por la reserva ecológica Cuxtal

“Sí están haciendo algo que implique remoción de tierras, de vías, reconstruir ciertas áreas. Parecería que están puenteando el requerimiento legal. ¿Por qué creen que hay tanto revuelo en el sector ambiental? Se oponen a que no tengan las mismas leyes de los demás”, destaca Basurto.

Cuestionado sobre la exención y los procesos ambientales, Fonatur respondió que “desde un inicio, y como parte de la estrategia ambiental, se contempló realizar la solicitud de Exención de Manifestación de Impacto Ambiental.

“La exención es un procedimiento rutinario e insustituible. No se puede sustituir por una MIA en el caso de una vía de comunicación en operación y con sus derechos de vía vigentes, tal cual es el caso de la actual vía férrea del FIT. El proyecto se trabaja con base en planeación ambiental”, destacó.

El mismo día que la Semanart eximió de presentar la MIA en 726 kilómetros del Tren Maya, se aprobó la MIA, tras tres meses de trámite, del proyecto Modernización del camino Ayutla de Los Libres-El Camalote, que consiste en mejorar ocho kilómetros de vía en la Costa Chica de Guerrero.


La MIA de un proyecto ya iniciado

Entre el 23 de abril y el 18 de mayo se adjudicaron los tramos uno, dos, tres y cuatro del Tren Maya, que van desde Palenque, Chiapas, hasta Cancún, Quintana Roo, atravesando Campeche y Yucatán. Costarán 70 mil millones de pesos y entre las empresas constructoras hay varias que estuvieron involucradas en lo que sería el nuevo aeropuerto de la Ciudad de México, obra mimada de la administración de Enrique Peña Nieto y que López Obrador canceló, entre otras razones, para evitar “un desastre ecológico mayor”. Esta MIA fue uno de sus múltiples aspectos cuestionados.

Durante la licitación de los contratos, una parte del proceso consiste en que los ofertantes del servicio expresan a Fonatur sus mayores dudas sobre la obra a realizar. Por ejemplo, el tramo uno, que va de Palenque a Escárcega. En él las empresas piden de forma reiterada la MIA y el resolutivo que la aprueba para poder trabajar.
 También lee: Gobierno va por desmontar más de 11 mil árboles en fase 1 del Tren Maya

“Las condiciones ambientales del sitio de los trabajos no se pueden verificar hasta que se tenga el resolutivo de impacto ambiental, ¿cuándo el ente contratante entregará dicho resolutivo?”; “Las bases no incluyen el Manifiesto de Impacto Ambiental del tramo en licitación. ¿Deberemos considerar trabajos de mitigación o compensación?”; “El derecho de vía está prácticamente invadido por la vegetación y es necesario su retiro para la construcción de la vía y el delimitado del derecho de vía. Solicitamos la entrega del resolutivo que contenga la autorización de impacto ambiental”, son algunas dudas realizadas en el primer timestre de 2020.

Finalmente, el 16 de junio, Fonatur presentó —para que Semarnat la evaluara— una MIA de 2 mil hojas para el Tren Maya Fase 1. Contempla los primeros tres tramos ya adjudicados y cuyas obras inauguró el Presidente, para un “circuito alrededor de la península de Yucatán, con un recorrido de 631 kilómetros en su primera fase”. La MIA marca el inicio de las obras en octubre de 2020.

Entre sus 2 mil páginas hay pasajes que contradicen el discurso oficial de que el Tren Maya no afectará ecosistemas.

“Es importante cumplir con las leyes y restaurar el impacto que ocasionará el Tren Maya-Fase 1, ya que la zona está fuertemente amenazada y deteriorada. Ser un factor anexo de fragmentación conllevará a un ecocidio sin precedentes”, se lee.

De acuerdo con Basurto, si la Semarnat quiere analizar con rigor esta MIA, el plazo mínimo sería de tres meses. “Cualquier cosa que esté escrita en esta manifestación no la pueden hacer hasta que se emita un resolutivo”, explica.
 También lee: Ahuyenta inversiones propuesta de Semarnat de nacionalizar el litio: CTM

En la MIA se describen las actividades que se realizarán durante las obras. Estas incluyen “desmantelamiento de la vía existente y colocación de la superestructura de la vía férrea, modernización de obras de drenaje, colocar durmientes y rieles, requerimientos de las estaciones”, lo que recuerda a las acciones de “desmantelamiento de 78 tramos de vía, rehabilitación de obras de drenaje, reemplazo de durmientes y rieles y rehabilitación de las estaciones”, para las que se ha pedido una exención.

Rogelio Jiménez Pons, director de Fonatur, reconoció en una entrevista el 24 de junio que contemplan empezar obra nueva para agosto o septiembre, antes de que se lo autorice la MIA, en caso de ser aprobada. “La obra nueva (...) se hará en dos o tres meses, ahora sólo hacemos obra de rehabilitamiento y mantenimiento”, explicó.

Que el Tren Maya es prioridad para López Obrador es obvio. En diciembre de 2018 dijo que ese mes se iba a iniciar “la construcción en Palenque” y que ya contaban con los estudios ambientales. En febrero de 2019, prometió que la licitación saldría en marzo y en junio garantizó que en 2019 comenzarían las obras. Tras ganar el sí en la consulta de diciembre de ese año, sobre la que ONU-DH dijo que no se había informado de los aspectos negativos, el Ejecutivo aseguró que habría obras en marzo de 2020.

Según puede extraerse de la MIA, de haberse dado “total cumplimiento con la normatividad ambiental vigente”, el inicio de las obras se habría ido a octubre de 2020.
",Inician Tren Maya al margen de la ley ambiental ,http://www.eluniversal.com.mx/nacion/inician-tren-maya-al-margen-de-la-ley-ambiental
" 0 % PULSO SOCIAL0 La vida de Isabel II seguramente ha estado llena de anécdotas durante sus 68 años de reinado. Una, quizás no tan conocida, es aquella que relata su encuentro con Marilyn Monroe. Aquí en De10.mx te contamos  los detalles…
La reina Isabel II y Marilyn Monroe se conocieron en 1956, en ese entonces, ambas tenían 30 años de edad; sí, ambas nacieron en 1926. El encuentro se dio en una de las ceremonias de The Royal Film Performance, a las que asistió la monarca.
The Royal Film Performance era un evento en el que se estrenaba una de las producciones británicas más importantes del año, el primero se realizó en 1946 y la familia real asistía para apoyar en la recaudación de fondos para la realización del evento y algunos programas de beneficencia.

La reina Isabel II y Marilyn Monroe. (Foto: AP Photo/Courtesy Running Press)
 
En el evento de 1956 se estrenó la cita The Battle of the River Plate, protagonizada por Peter Finch y Anthony Quayle. Marilyn Monroe no actuaba en la cinta, pero asistió como invitada de honor al lado de su esposo, el dramaturgo Arthur Miller; ambos saludaron a la reina Isabel II como parte del protocolo.
5 aventuras que Marilyn Monroe tuvo en México
Marilyn rompió el protocolo e hizo una pequeña reverencia ante la reina, gesto que la monarca agradeció con una sonrisa. Este momento quedó inmortalizado en una fotografía.
Así fue el breve encuentro entre estas dos grandes mujeres que, desde su respectivo ámbito, han dejado huella en el siglo XX.


Con información de show.news
VIDEO:


",,https://de10.com.mx/top-10/isabel-ii-y-marilyn-monroe-el-encuentro-de-una-reina-y-una-diva
,Alberto Aziz Nassif,http://www.eluniversal.com.mx/autor-opinion/articulistas/alberto-aziz-nassif
